amount,type,k_symbol,operation,datetime,age,account_id
20.83,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1996-05-31,54,41
141.45,CREDIT,INTEREST CREDITED,,1996-05-31,54,41
3463.08,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1996-06-05,54,41
7637.6,CREDIT,,CREDIT IN CASH,1996-06-07,54,41
7585.34,CREDIT,,CREDIT IN CASH,1996-06-18,54,41
4273.99,DEBIT,,CASH WITHDRAWAL,1996-06-21,54,41
185.03,CREDIT,INTEREST CREDITED,,1996-06-30,54,41
8180.67,DEBIT,,CASH WITHDRAWAL,1996-06-30,54,41
136.2,CREDIT,INTEREST CREDITED,,1996-06-30,54,41
5430.52,DEBIT,,CASH WITHDRAWAL,1996-07-02,54,41
4615.56,DEBIT,,CASH WITHDRAWAL,1996-07-03,54,41
10136.48,CREDIT,,CREDIT IN CASH,1996-07-09,54,41
6.93,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-07-31,24,42
87.87,CREDIT,INTEREST CREDITED,,1993-07-31,24,42
2863.27,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-08-07,24,42
9052.77,CREDIT,,CREDIT IN CASH,1993-08-10,24,42
7329.74,CREDIT,,CREDIT IN CASH,1993-08-23,24,42
14.84,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-08-31,24,42
103.92,CREDIT,INTEREST CREDITED,,1993-08-31,24,42
2973.29,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-09-05,24,42
4698.75,CREDIT,,CREDIT IN CASH,1993-09-10,24,42
5440.64,CREDIT,,CREDIT IN CASH,1993-09-18,24,42
16.8,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-09-30,24,42
138.96,CREDIT,INTEREST CREDITED,,1993-09-30,24,42
3238.65,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-10-06,24,42
6382.08,CREDIT,,CREDIT IN CASH,1993-10-11,24,42
4300.36,CREDIT,,CREDIT IN CASH,1993-10-17,24,42
4932.4,CREDIT,,CREDIT IN CASH,1993-10-23,24,42
5985.85,CREDIT,,CREDIT IN CASH,1993-10-23,24,42
16.4,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-10-31,24,42
100.99,CREDIT,INTEREST CREDITED,,1993-10-31,24,42
3193.16,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-11-05,24,42
4192.65,CREDIT,,CREDIT IN CASH,1993-11-11,24,42
2259.87,CREDIT,,CREDIT IN CASH,1993-11-18,24,42
5867.81,CREDIT,,CREDIT IN CASH,1993-11-18,24,42
4197.79,CREDIT,,CREDIT IN CASH,1993-11-22,24,42
12.31,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-11-30,24,42
96.99,CREDIT,INTEREST CREDITED,,1993-11-30,24,42
2002.29,DEBIT,,CASH WITHDRAWAL,1993-12-02,24,42
3684.95,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-12-06,24,42
3850.33,CREDIT,,CREDIT IN CASH,1993-12-11,24,42
1822.12,CREDIT,,CREDIT IN CASH,1993-12-16,24,42
67.7,CREDIT,INTEREST CREDITED,,1993-12-31,24,42
179.53,CREDIT,INTEREST CREDITED,,1993-12-31,24,42
1824.86,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-01-05,24,42
4498.78,CREDIT,,CREDIT IN CASH,1994-01-08,24,42
1903.34,CREDIT,,CREDIT IN CASH,1994-01-14,24,42
2017.95,CREDIT,,CREDIT IN CASH,1994-01-18,24,42
10.18,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-01-31,24,42
131.49,CREDIT,INTEREST CREDITED,,1994-01-31,24,42
3247.88,DEBIT,,CASH WITHDRAWAL,1994-02-03,24,42
4308.24,CREDIT,,CREDIT IN CASH,1994-02-03,24,42
1184.72,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-02-05,24,42
2893.16,CREDIT,,CREDIT IN CASH,1994-02-11,24,42
722.23,DEBIT,,CASH WITHDRAWAL,1994-02-15,24,42
1844.15,DEBIT,,CASH WITHDRAWAL,1994-02-18,24,42
2068.53,DEBIT,,CASH WITHDRAWAL,1994-02-21,24,42
15.13,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-02-28,24,42
102.03,CREDIT,INTEREST CREDITED,,1994-02-28,24,42
3070.96,DEBIT,,CASH WITHDRAWAL,1994-03-04,24,42
1822.96,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-03-05,24,42
1389.88,DEBIT,,CASH WITHDRAWAL,1994-03-13,24,42
2735.98,CREDIT,,CREDIT IN CASH,1994-03-15,24,42
12.56,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-03-31,24,42
148.17,CREDIT,INTEREST CREDITED,,1994-03-31,24,42
3486.88,DEBIT,,CASH WITHDRAWAL,1994-04-04,24,42
1948.32,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-04-06,24,42
1733.33,CREDIT,,CREDIT IN CASH,1994-04-10,24,42
1842.69,CREDIT,,CREDIT IN CASH,1994-04-15,24,42
3611.69,CREDIT,,CREDIT IN CASH,1994-04-18,24,42
99.34,CREDIT,INTEREST CREDITED,,1994-04-30,24,42
85.06,CREDIT,INTEREST CREDITED,,1994-04-30,24,42
2376.15,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-05-05,24,42
2772.44,DEBIT,,CASH WITHDRAWAL,1994-05-06,24,42
1119.04,DEBIT,,CREDIT CARD WITHDRAWAL,1994-05-06,24,42
1037.6,DEBIT,,CASH WITHDRAWAL,1994-05-08,24,42
1813.71,CREDIT,,CREDIT IN CASH,1994-05-17,24,42
1894.33,DEBIT,,CASH WITHDRAWAL,1994-05-21,24,42
2604.98,DEBIT,,CASH WITHDRAWAL,1994-05-24,24,42
6656.91,CREDIT,,CREDIT IN CASH,1994-05-25,24,42
2432.18,DEBIT,,CASH WITHDRAWAL,1994-05-26,24,42
6308.41,CREDIT,,CREDIT IN CASH,1994-05-30,24,42
11.85,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-05-31,24,42
135.67,CREDIT,INTEREST CREDITED,,1994-05-31,24,42
3095.83,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-06-05,24,42
4779.87,CREDIT,,CREDIT IN CASH,1994-06-13,24,42
1713.92,CREDIT,,CREDIT IN CASH,1994-06-14,24,42
3014.63,CREDIT,,CREDIT IN CASH,1994-06-19,24,42
5595.25,CREDIT,,CREDIT IN CASH,1994-06-21,24,42
15.2,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-06-30,24,42
116.92,CREDIT,INTEREST CREDITED,,1994-06-30,24,42
2688.39,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-07-05,24,42
2201.18,DEBIT,,CASH WITHDRAWAL,1993-02-20,62,43
116.48,CREDIT,INTEREST CREDITED,,1993-02-28,62,43
16.17,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-02-28,62,43
2954.32,DEBIT,,CASH WITHDRAWAL,1993-03-03,62,43
4136.73,DEBIT,,CASH WITHDRAWAL,1993-03-05,62,43
7405.23,DEBIT,,CASH WITHDRAWAL,1993-03-07,62,43
192.45,CREDIT,INTEREST CREDITED,,1993-03-31,62,43
10.68,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-03-31,62,43
4717.72,DEBIT,,CASH WITHDRAWAL,1993-04-03,62,43
8114.47,CREDIT,,CREDIT IN CASH,1993-04-13,62,43
5098.08,DEBIT,,CASH WITHDRAWAL,1993-04-20,62,43
150.13,CREDIT,INTEREST CREDITED,,1993-04-30,62,43
16.37,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-04-30,62,43
5577.08,DEBIT,,CASH WITHDRAWAL,1993-05-04,62,43
7407.2,CREDIT,,CREDIT IN CASH,1993-05-10,62,43
214.7,CREDIT,INTEREST CREDITED,,1993-05-31,62,43
9.54,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-05-31,62,43
8213.66,CREDIT,,CREDIT IN CASH,1993-06-04,62,43
133.47,CREDIT,INTEREST CREDITED,,1993-06-30,62,43
13.47,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-06-30,62,43
9553.46,CREDIT,,CREDIT IN CASH,1993-07-05,62,43
5113.2,DEBIT,,CASH WITHDRAWAL,1993-07-12,62,43
6114.4,DEBIT,,CASH WITHDRAWAL,1993-07-22,62,43
178.54,CREDIT,INTEREST CREDITED,,1993-07-31,62,43
13.39,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-07-31,62,43
4333.26,DEBIT,,CASH WITHDRAWAL,1993-08-03,62,43
10597.26,CREDIT,,CREDIT IN CASH,1993-08-13,62,43
6113.54,DEBIT,,CASH WITHDRAWAL,1993-08-17,62,43
183.59,CREDIT,INTEREST CREDITED,,1993-08-31,62,43
13.39,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-08-31,62,43
9025.86,CREDIT,,CREDIT IN CASH,1993-09-02,62,43
9444.4,CREDIT,,CREDIT IN CASH,1993-09-11,62,43
160.43,CREDIT,INTEREST CREDITED,,1993-09-30,62,43
12.05,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-09-30,62,43
9371.34,CREDIT,,CREDIT IN CASH,1993-10-06,62,43
9280.21,CREDIT,,CREDIT IN CASH,1993-10-12,62,43
7030.73,DEBIT,,CASH WITHDRAWAL,1993-10-18,62,43
4387.2,DEBIT,,CASH WITHDRAWAL,1993-10-23,62,43
179.58,CREDIT,INTEREST CREDITED,,1993-10-31,62,43
13.75,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-10-31,62,43
3853.02,DEBIT,,CASH WITHDRAWAL,1993-11-04,62,43
7358.85,CREDIT,,CREDIT IN CASH,1993-11-10,62,43
5784.73,DEBIT,,CASH WITHDRAWAL,1993-11-13,62,43
4458.96,DEBIT,,CASH WITHDRAWAL,1993-11-21,62,43
4069.65,DEBIT,,CASH WITHDRAWAL,1993-11-24,62,43
180.42,CREDIT,INTEREST CREDITED,,1993-11-30,62,43
8.47,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-11-30,62,43
9452.84,CREDIT,,CREDIT IN CASH,1993-12-02,62,43
6704.29,CREDIT,,CREDIT IN CASH,1993-12-10,62,43
5145.88,DEBIT,,CASH WITHDRAWAL,1993-12-23,62,43
152.69,CREDIT,INTEREST CREDITED,,1993-12-31,62,43
9.72,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-12-31,62,43
1550.5,DEBIT,,CREDIT CARD WITHDRAWAL,1994-01-04,62,43
9905.95,CREDIT,,CREDIT IN CASH,1994-01-08,62,43
12196.93,CREDIT,,CREDIT IN CASH,1994-01-11,62,43
6466.29,DEBIT,,CASH WITHDRAWAL,1994-01-12,62,43
2030.26,DEBIT,,CREDIT CARD WITHDRAWAL,1994-01-20,62,43
120.13,CREDIT,INTEREST CREDITED,,1994-01-31,62,43
15.43,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-01-31,62,43
4423.89,DEBIT,,CASH WITHDRAWAL,1994-02-03,62,43
8435.0,CREDIT,,CREDIT IN CASH,1994-02-08,62,43
7870.9,CREDIT,,CREDIT IN CASH,1994-02-12,62,43
7952.8,DEBIT,,CASH WITHDRAWAL,1994-02-20,62,43
165.2,CREDIT,INTEREST CREDITED,,1994-02-28,62,43
12.06,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-02-28,62,43
2847.25,DEBIT,,CASH WITHDRAWAL,1994-03-05,62,43
7939.04,CREDIT,,CREDIT IN CASH,1994-03-11,62,43
6849.16,DEBIT,,CASH WITHDRAWAL,1994-03-15,62,43
11904.84,CREDIT,,CREDIT IN CASH,1994-03-16,62,43
208.61,CREDIT,INTEREST CREDITED,,1994-03-31,62,43
7.92,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-03-31,62,43
4063.69,DEBIT,,CASH WITHDRAWAL,1994-04-05,62,43
3059.12,DEBIT,,CASH WITHDRAWAL,1994-04-09,62,43
7443.49,CREDIT,,CREDIT IN CASH,1994-04-12,62,43
6928.88,DEBIT,,CASH WITHDRAWAL,1994-04-23,62,43
152.06,CREDIT,INTEREST CREDITED,,1994-04-30,62,43
12.01,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-04-30,62,43
5581.67,CREDIT,,CREDIT IN CASH,1994-05-08,62,43
4679.36,DEBIT,,CASH WITHDRAWAL,1994-05-10,62,43
5527.37,DEBIT,,CASH WITHDRAWAL,1994-05-10,62,43
58.78,CREDIT,INTEREST CREDITED,,1993-09-30,20,44
9.44,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-09-30,20,44
3319.1,DEBIT,,CASH WITHDRAWAL,1993-10-05,20,44
125.72,CREDIT,INTEREST CREDITED,,1993-11-30,20,44
15.11,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-11-30,20,44
141.32,CREDIT,INTEREST CREDITED,,1993-11-30,20,44
3722.17,DEBIT,,CASH WITHDRAWAL,1993-12-01,20,44
989.79,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-12-06,20,44
635.96,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-12-08,20,44
5513.11,CREDIT,,CREDIT IN CASH,1993-12-09,20,44
2569.49,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-12-13,20,44
2390.17,DEBIT,,CASH WITHDRAWAL,1993-12-23,20,44
140.34,CREDIT,INTEREST CREDITED,,1993-12-31,20,44
12.32,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-12-31,20,44
853.56,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-12-31,20,44
419.72,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-01-05,20,44
519.07,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-01-08,20,44
2070.15,DEBIT,,CASH WITHDRAWAL,1994-01-10,20,44
2706.94,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-01-13,20,44
82.29,CREDIT,INTEREST CREDITED,,1994-01-31,20,44
13.33,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-01-31,20,44
4023.57,CREDIT,,CREDIT IN CASH,1994-02-01,20,44
420.78,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-02-05,20,44
390.33,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-02-08,20,44
5060.56,CREDIT,,CREDIT IN CASH,1994-02-09,20,44
1906.22,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-02-12,20,44
90.58,CREDIT,INTEREST CREDITED,,1994-02-28,20,44
15.38,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-02-28,20,44
5877.33,CREDIT,,CREDIT IN CASH,1994-03-03,20,44
3453.88,CREDIT,,CREDIT IN CASH,1994-03-04,20,44
311.4,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-03-06,20,44
3274.75,CREDIT,,CREDIT IN CASH,1994-03-08,20,44
2421.15,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-03-12,20,44
2765.15,DEBIT,,CASH WITHDRAWAL,1994-03-22,20,44
148.75,CREDIT,INTEREST CREDITED,,1994-03-31,20,44
11.43,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-03-31,20,44
183.83,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-04-01,20,44
3579.51,CREDIT,,CREDIT IN CASH,1994-04-05,20,44
382.41,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-04-06,20,44
6531.69,CREDIT,,CREDIT IN CASH,1994-04-09,20,44
1933.15,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-04-13,20,44
95.33,CREDIT,INTEREST CREDITED,,1994-04-30,20,44
10.45,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-04-30,20,44
1806.41,DEBIT,,CASH WITHDRAWAL,1994-05-01,20,44
454.39,DEBIT,,CREDIT CARD WITHDRAWAL,1994-05-05,20,44
358.7,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-05-05,20,44
3112.48,CREDIT,,CREDIT IN CASH,1994-05-05,20,44
592.66,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-05-06,20,44
2707.72,CREDIT,,CREDIT IN CASH,1994-05-07,20,44
2002.17,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-05-12,20,44
97.46,CREDIT,INTEREST CREDITED,,1994-05-31,20,44
11.54,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-05-31,20,44
939.6,DEBIT,,CASH WITHDRAWAL,1994-06-02,20,44
355.43,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-06-05,20,44
264.76,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-06-06,20,44
348.68,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-06-08,20,44
1653.4,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-06-11,20,44
3298.65,DEBIT,,CASH WITHDRAWAL,1994-06-19,20,44
108.82,CREDIT,INTEREST CREDITED,,1994-06-30,20,44
73.14,CREDIT,INTEREST CREDITED,,1994-06-30,20,44
7.05,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-06-30,20,44
965.51,DEBIT,,CASH WITHDRAWAL,1994-07-02,20,44
1970.62,CREDIT,,CREDIT IN CASH,1994-07-05,20,44
352.41,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-07-06,20,44
3894.34,CREDIT,,CREDIT IN CASH,1994-07-08,20,44
2049.06,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-07-14,20,44
2335.29,DEBIT,,CASH WITHDRAWAL,1994-07-23,20,44
112.23,CREDIT,INTEREST CREDITED,,1994-07-31,20,44
11.56,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-07-31,20,44
2016.49,CREDIT,,CREDIT IN CASH,1994-08-01,20,44
3456.55,CREDIT,,CREDIT IN CASH,1994-08-02,20,44
365.17,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-08-05,20,44
415.01,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-08-06,20,44
2432.6,CREDIT,,CREDIT IN CASH,1994-08-07,20,44
2519.02,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-08-12,20,44
111.73,CREDIT,INTEREST CREDITED,,1994-08-31,20,44
13.58,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-08-31,20,44
306.1,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-09-01,20,44
3084.6,CREDIT,,CREDIT IN CASH,1994-09-03,20,44
307.72,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-09-05,20,44
3363.08,CREDIT,,CREDIT IN CASH,1993-01-10,27,45
5990.17,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1993-01-14,27,45
64.77,CREDIT,INTEREST CREDITED,,1993-01-31,27,45
6351.08,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1993-02-12,27,45
36.53,CREDIT,INTEREST CREDITED,,1993-02-28,27,45
3890.13,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1993-03-13,27,45
43.09,CREDIT,INTEREST CREDITED,,1993-03-31,27,45
5440.57,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1993-04-13,27,45
42.77,CREDIT,INTEREST CREDITED,,1993-04-30,27,45
4268.74,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1993-05-13,27,45
62.86,CREDIT,INTEREST CREDITED,,1993-05-31,27,45
6222.41,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1993-06-10,27,45
65.01,CREDIT,INTEREST CREDITED,,1993-06-30,27,45
7023.68,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1993-07-10,27,45
69.72,CREDIT,INTEREST CREDITED,,1993-07-31,27,45
19.77,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-10-31,27,45
7.37,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-10-31,27,45
2198.36,DEBIT,,CASH WITHDRAWAL,1993-11-04,27,45
4.59,DEBIT,SANCTION INTEREST,CASH WITHDRAWAL,1993-11-13,27,45
63.47,CREDIT,INTEREST CREDITED,,1993-11-30,27,45
15.22,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-11-30,27,45
1567.52,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-12-08,27,45
5189.0,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1993-12-13,27,45
2502.37,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-12-14,27,45
79.57,CREDIT,INTEREST CREDITED,,1993-12-31,27,45
14.22,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-12-31,27,45
1735.66,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-01-06,27,45
4832.5,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-01-08,27,45
2763.27,DEBIT,,CASH WITHDRAWAL,1994-01-13,27,45
2208.15,DEBIT,HOUSEHOLD,CASH WITHDRAWAL,1994-01-13,27,45
2483.42,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-01-14,27,45
88.76,CREDIT,INTEREST CREDITED,,1994-01-31,27,45
11.88,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-01-31,27,45
2004.7,DEBIT,,CASH WITHDRAWAL,1994-02-04,27,45
1823.9,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-02-06,27,45
4816.74,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-02-10,27,45
1761.07,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-02-13,27,45
117.61,CREDIT,INTEREST CREDITED,,1994-02-28,27,45
11.87,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-02-28,27,45
3826.12,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-03-06,27,45
1692.35,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-03-06,27,45
4787.11,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-03-10,27,45
3227.48,DEBIT,,CASH WITHDRAWAL,1994-03-15,27,45
1788.88,DEBIT,,CASH WITHDRAWAL,1994-03-16,27,45
65.79,CREDIT,INTEREST CREDITED,,1994-03-31,27,45
11.31,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-03-31,27,45
5766.24,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-04-05,27,45
740.7,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-04-05,27,45
1296.18,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-04-08,27,45
4925.05,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-04-13,27,45
13.2,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-04-30,27,45
15.84,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-04-30,27,45
1719.77,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-05-06,27,45
3586.9,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-05-07,27,45
1791.97,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-05-12,27,45
6748.14,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-05-14,27,45
129.51,CREDIT,INTEREST CREDITED,,1994-05-31,27,45
16.51,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-05-31,27,45
1798.12,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-06-05,27,45
1644.93,DEBIT,,CASH WITHDRAWAL,1994-06-06,27,45
1117.15,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-06-08,27,45
1670.1,DEBIT,,CASH WITHDRAWAL,1994-06-10,27,45
1492.96,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-06-11,27,45
2348.23,DEBIT,,CASH WITHDRAWAL,1994-06-14,27,45
2080.74,DEBIT,,CASH WITHDRAWAL,1994-06-14,27,45
63.3,CREDIT,INTEREST CREDITED,,1994-06-30,27,45
15.07,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-06-30,27,45
1716.42,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-07-05,27,45
1414.77,DEBIT,,CASH WITHDRAWAL,1994-07-06,27,45
1477.41,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-07-07,27,45
1899.76,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-07-10,27,45
5910.28,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-07-13,27,45
3707.65,DEBIT,,CASH WITHDRAWAL,1994-07-13,27,45
2161.37,DEBIT,,CASH WITHDRAWAL,1994-07-14,27,45
70.37,CREDIT,INTEREST CREDITED,,1994-07-31,27,45
12.42,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-07-31,27,45
1575.66,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-08-05,27,45
4309.5,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-08-07,27,45
2560.27,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-08-09,27,45
91.01,CREDIT,INTEREST CREDITED,,1994-08-31,27,45
1952.44,DEBIT,,CASH WITHDRAWAL,1993-08-22,29,46
138.72,CREDIT,INTEREST CREDITED,,1993-08-31,29,46
104.8,CREDIT,INTEREST CREDITED,,1993-08-31,29,46
13349.93,CREDIT,,COLLECTION FROM ANOTHER BANK,1993-09-08,29,46
4451.1,DEBIT,,CASH WITHDRAWAL,1993-09-23,29,46
20.62,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-09-30,29,46
168.58,CREDIT,INTEREST CREDITED,,1993-09-30,29,46
15548.24,CREDIT,,COLLECTION FROM ANOTHER BANK,1993-10-14,29,46
227.21,CREDIT,INTEREST CREDITED,,1993-10-31,29,46
23.64,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-10-31,29,46
93.47,CREDIT,INTEREST CREDITED,,1993-10-31,29,46
10.88,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-10-31,29,46
2369.53,DEBIT,,CASH WITHDRAWAL,1993-11-03,29,46
2652.1,DEBIT,,CASH WITHDRAWAL,1993-11-07,29,46
17474.75,CREDIT,,COLLECTION FROM ANOTHER BANK,1993-11-14,29,46
138.79,CREDIT,INTEREST CREDITED,,1993-11-30,29,46
115.99,CREDIT,INTEREST CREDITED,,1993-11-30,29,46
